country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
European Union (27),2013,Unknown,442399419.0,,67.609,0.153,3175.11,-82.467,-2.532,3016.548,-98.179,-3.152,6.819,0.205,0.173,7.177,0.216,0.182,1058.196,2.392,3768.344,8.518,0.257,5539.571,269473.0,285780.281,153825.938,597.265,27081.779,19407.812,81398.055,1030.399,39438.676,1.294,23.268,0.053,754.293,1.705,8.024,8.636,-158.562,-0.358,526.135,1.189,249.883,0.565,1233.756,2.789,0.086,37.987,17427.893,4.648,8.994,7.463,7.054,16.925,18.596,12.858,22.374,3.78,13.802,2.494,15.976,14.146,6.039,11.45,-3.099,10.656,12.898,11.244,0.024,0.126,0.161,0.011,3820.755,3549.648,593.235,18.684
European Union (27),2014,Unknown,442964756.0,,70.798,0.16,3038.41,-136.699,-4.305,2887.49,-129.058,-4.278,6.519,0.193,0.172,6.859,0.204,0.181,1019.137,2.301,3646.11,8.231,0.244,5610.37,272511.406,288667.75,154845.062,619.863,27753.502,19256.891,82614.023,1068.582,38022.316,1.294,22.598,0.051,671.724,1.516,7.673,8.298,-150.92,-0.341,514.941,1.162,251.465,0.568,1215.969,2.745,0.086,38.183,16816.438,4.712,8.571,7.069,6.786,16.389,18.357,12.753,22.041,3.829,13.682,2.458,15.854,14.08,5.844,10.13,-2.797,10.477,12.503,11.138,0.024,0.127,0.162,0.011,3675.577,3398.888,607.7,20.001
European Union (27),2015,Unknown,443910923.0,,70.178,0.158,3094.753,56.343,1.854,2945.047,57.557,1.993,6.634,0.193,0.173,6.972,0.203,0.181,1014.878,2.286,3598.535,8.106,0.236,5680.548,275606.156,291612.812,155859.938,642.098,28455.932,19107.186,83861.562,1106.074,38510.207,1.294,22.236,0.05,702.43,1.582,7.771,8.422,-149.706,-0.337,511.15,1.151,253.095,0.57,1247.541,2.81,0.084,37.491,17048.617,4.836,8.741,7.194,6.919,15.919,18.133,12.655,21.731,3.875,13.576,2.422,15.736,14.013,5.79,10.381,-2.706,10.544,12.348,11.039,0.024,0.128,0.163,0.011,3738.665,3449.68,503.781,16.279
European Union (27),2016,Unknown,444911497.0,,70.152,0.158,3093.282,-1.471,-0.048,2946.842,1.795,0.061,6.623,0.189,0.171,6.953,0.199,0.18,965.582,2.17,3609.413,8.113,0.232,5750.7,278699.438,294559.688,156825.516,663.865,29199.002,18960.744,85116.664,1143.689,38868.277,1.294,21.766,0.049,743.069,1.67,7.737,8.388,-146.44,-0.329,505.498,1.136,252.296,0.567,1255.098,2.821,0.085,37.615,17225.637,4.707,8.734,7.4,6.735,15.47,17.919,12.565,21.438,3.918,13.483,2.39,15.621,13.958,5.819,10.688,-3.323,10.492,12.518,10.948,0.023,0.13,0.164,0.011,3731.916,3442.387,516.131,16.686
European Union (27),2017,Unknown,445696792.0,,72.298,0.162,3117.226,23.944,0.774,2999.457,52.614,1.785,6.73,0.187,0.171,6.994,0.194,0.178,952.892,2.138,3651.528,8.193,0.228,5822.998,281816.656,297559.125,157778.406,686.171,29971.066,18842.977,86376.273,1181.739,39426.062,1.294,22.306,0.05,772.066,1.732,7.777,8.45,-117.769,-0.264,504.382,1.132,253.759,0.569,1259.613,2.826,0.085,38.05,17495.193,4.79,8.661,7.457,6.566,15.053,17.71,12.479,21.148,3.959,13.398,2.362,15.506,13.909,5.76,10.832,-2.783,10.368,12.566,10.857,0.023,0.131,0.165,0.011,3766.196,3466.403,534.302,17.14
European Union (27),2018,Unknown,446503669.0,,73.608,0.165,3049.868,-67.358,-2.161,2978.191,-21.265,-0.709,6.67,0.182,0.171,6.831,0.186,0.175,903.29,2.023,3687.516,8.259,0.225,5896.605,284866.531,300537.312,158681.703,708.142,30727.957,18771.299,87631.609,1220.518,39254.852,1.294,21.971,0.049,756.888,1.695,7.609,8.307,-71.677,-0.161,498.194,1.116,249.06,0.558,1255.331,2.811,0.087,38.78,17442.629,4.735,8.303,7.34,6.126,14.654,17.497,12.393,20.857,3.992,13.293,2.342,15.393,13.87,5.397,10.132,-1.864,10.248,12.792,10.766,0.023,0.132,0.167,0.011,3709.269,3397.6,637.648,20.907
European Union (27),2019,Unknown,447369197.0,,73.556,0.164,2904.708,-145.16,-4.76,2787.921,-190.27,-6.389,6.232,0.167,0.162,6.493,0.174,0.169,741.261,1.657,3529.985,7.891,0.212,5970.162,287771.219,303325.25,159422.969,729.309,31505.516,18654.514,88885.695,1257.586,38548.012,1.294,21.166,0.047,777.562,1.738,7.252,7.917,-116.786,-0.261,489.35,1.094,248.171,0.555,1254.095,2.803,0.083,37.067,17154.908,4.532,7.828,6.818,5.044,14.262,17.282,12.301,20.557,4.013,13.193,2.316,15.28,13.812,4.863,10.186,-3.084,10.104,12.144,10.672,0.023,0.134,0.168,0.011,3541.615,3244.183,625.277,21.526
European Union (27),2020,Unknown,447777527.0,,70.408,0.157,2627.392,-277.316,-9.547,2499.515,-288.406,-10.345,5.582,0.159,0.158,5.868,0.167,0.166,611.928,1.367,3201.341,7.149,0.204,6040.57,290398.625,305824.75,160034.891,748.331,32263.561,18526.637,90018.922,1292.349,35627.586,1.294,19.022,0.042,758.045,1.693,6.597,7.24,-127.876,-0.286,476.256,1.064,245.632,0.549,1133.225,2.531,0.078,34.763,15864.626,4.298,7.48,6.481,4.289,13.887,17.079,12.211,20.264,4.028,13.096,2.291,15.189,13.749,4.743,10.021,-3.718,10.339,11.782,10.58,0.023,0.135,0.169,0.011,3241.966,2954.036,573.949,21.845
European Union (27),2021,Unknown,447705923.0,,72.416,0.162,2801.144,173.752,6.613,2672.406,172.891,6.917,5.969,0.162,0.16,6.257,0.169,0.167,694.34,1.551,3488.992,7.793,0.211,6112.985,293199.781,308497.156,160729.234,766.148,33057.562,18397.898,91203.617,1330.232,37582.383,1.294,17.817,0.04,794.0,1.773,6.996,7.637,-128.738,-0.288,474.359,1.06,245.782,0.549,1184.688,2.646,0.085,37.884,16726.084,4.269,7.572,6.591,4.588,13.526,16.877,12.122,19.969,4.036,13.0,2.265,15.095,13.712,4.395,10.021,-3.624,10.274,12.567,10.49,0.022,0.136,0.17,0.012,3419.042,3132.079,687.848,24.556
European Union (27),2022,Unknown,449113453.0,,69.513,0.155,2740.078,-61.066,-2.18,2613.702,-58.704,-2.197,5.82,0.153,0.163,6.101,0.16,0.171,693.058,1.543,3469.27,7.725,0.203,6182.498,295939.875,311110.875,161422.297,785.145,33761.867,18271.523,92419.773,1368.276,35926.578,1.294,18.997,0.042,704.304,1.568,6.822,7.44,-126.376,-0.281,468.757,1.044,241.659,0.538,1216.163,2.708,0.085,38.044,16070.529,4.341,7.347,6.401,4.564,13.211,16.677,12.031,19.684,4.05,12.878,2.24,15.0,13.679,4.714,8.923,-3.569,10.212,12.621,10.397,0.022,0.137,0.171,0.012,3341.354,3064.008,729.192,26.612
European Union (27),2023,Unknown,450657571.0,,67.653,0.15,2510.622,-229.456,-8.374,2387.231,-226.471,-8.665,5.297,0.869,0.153,5.571,0.2635,0.161,549.154,1.219,71.392,4.1579999999999995,0.299,6250.151,298450.5,313498.062,161971.453,803.834,34414.215,18148.131,93604.875,1405.955,34888.094,1.294,18.689,0.041,652.349,1.448,6.274,6.89,-123.391,-0.274,459.224,1.019,240.904,0.535,1185.099,2.63,0.084,37.678,15662.042,4.311,6.643,5.764,3.566,12.923,16.468,11.932,19.386,4.061,12.742,2.215,14.898,13.645,4.548,8.257,-3.404,9.707,12.512,10.302,0.022,0.138,0.172,0.012,3105.166,2827.523,1.518,8.701
European Union (28),1950,Unknown,2289522.0,,27.497,0.073,1778.561,59.759,3.477,1878.496,86.215,4.81,4.966,0.814,0.277,4.702,0.77,0.216,1580.63,4.179,71.392,4.1579999999999995,0.299,354.39,105457.375,128202.938,102269.203,0.0,111.687,29436.16,2722.096,20.2635,13070.632,1.294,0.0,0.0,10.108,0.027,0.691,4.291,99.935,0.264,641.474,1.054,192.771,0.23,160.327,0.424,0.067,1.3525,67.641,41.102,29.991,15.477,40.72,39.432,45.512,19.75,51.69,0.0,2.298,6.976,9.756,0.543,0.0,2.862,1.61,10.344,0.838,17.981,0.017,0.054,0.073,0.003,2649.199,2175.715,1.518,8.701
European Union (28),1951,Unknown,2289522.0,,30.629,0.08,1975.018,196.457,11.046,2059.951,181.454,9.66,5.408,0.842,0.277,5.185,0.807,0.216,1735.23,4.555,71.392,4.1579999999999995,0.299,385.019,107432.391,130262.891,104004.438,0.0,123.665,29521.092,2919.278,20.2635,13070.632,1.294,0.0,0.0,11.978,0.031,0.691,4.291,84.933,0.223,674.477,1.054,196.965,0.23,197.182,0.518,0.067,1.3525,67.641,40.426,30.949,15.918,42.469,39.509,45.121,19.675,51.503,0.0,2.344,6.889,9.856,0.543,0.0,2.878,1.295,11.476,0.838,17.918,0.017,0.055,0.074,0.003,2873.002,2404.456,1.518,8.701
